"rcp","year","eez_code","eez_name","eez_type","ter1_name","ter1_iso","ter1_continent","sov1_name","sov1_iso","sov1_continent","ncells","area_sqkm","prod_mt","profits_usd"
"RCP 8.5","2100",8379,"Ascension Exclusive Economic Zone","200NM","Ascension","ASC","S Atlantic Ocean","United Kingdom","GBR","Europe",4417,441700,584114033.698902,965817008312.656
"RCP 8.5","2100",8380,"St. Helena Exclusive Economic Zone","200NM","Saint Helena","SHN","Africa","United Kingdom","GBR","Europe",4509,450900,797511184.306434,1389024614582.56
"RCP 8.5","2100",8381,"Brazilian Exclusive Economic Zone (Trindade)","200NM","Trindade","BRA","Americas","Brazil","BRA","Americas",4751,475100,806029432.988799,3321899601021.19
"RCP 8.5","2100",8382,"Tristan Da Cunha Exclusive Economic Zone","200NM","Tristan da Cunha","TAA","S Atlantic Ocean","United Kingdom","GBR","Europe",7589,758900,1231241045.80097,4322714680277.78
"RCP 8.5","2100",8383,"Overlapping claim South Georgia and South Sandwich Exclusive Economic Zone: UK / Argentina","Overlapping claim","South Georgia and the South Sandwich Islands","SGS","S Atlantic Ocean","United Kingdom","GBR","Europe",10471,1047100,2055783938.14281,3924899721726.34
"RCP 8.5","2100",8384,"South African Exclusive Economic Zone (Prince Edward Islands)","200NM","Prince Edward Islands","ZAF","Africa","South Africa","ZAF","Africa",4743,474300,735948352.243523,3145485014221.42
"RCP 8.5","2100",8385,"Crozet Islands Exclusive Economic Zone","200NM","Crozet Islands","ATF","Indian Ocean","France","FRA","Europe",5752,575200,879221577.993605,2485550274481.98
"RCP 8.5","2100",8386,"Amsterdam Island & St. Paul Island Exclusive Economic Zone","200NM","Amsterdam and Saint Paul Islands","ATF","Indian Ocean","France","FRA","Europe",5124,512400,831318898.232202,3035970991935.24
"RCP 8.5","2100",8387,"Kerguelen Exclusive Economic Zone","200NM","Kerguélen","ATF","Indian Ocean","France","FRA","Europe",5502,550200,886208796.106449,2278638233203.2
"RCP 8.5","2100",8388,"Heard and McDonald Islands Exclusive Economic Zone","200NM","Heard and McDonald Islands","HMD","Indian Ocean","Australia","AUS","Oceania",4012,401200,798117311.737535,1328190008911.21
"RCP 8.5","2100",8389,"Overlapping claim Falkland / Malvinas Islands Exclusive Economic Zone: UK / Argentina","Overlapping claim","Falkland / Malvinas Islands","FLK","Americas","United Kingdom","GBR","Europe",5378,537800,945967257.273521,2210170260763.29
"RCP 8.5","2100",8390,"Sierra Leonian Exclusive Economic Zone","200NM","Sierra Leone","SLE","Africa","Sierra Leone","SLE","Africa",342,34200,28635881.441661,119927130217.104
"RCP 8.5","2100",8391,"Liberian Exclusive Economic Zone","200NM","Liberia","LBR","Africa","Liberia","LBR","Africa",1944,194400,241732717.651224,955899224928.034
"RCP 8.5","2100",8392,"Togolese Exclusive Economic Zone","200NM","Togo","TGO","Africa","Togo","TGO","Africa",156,15600,20629791.5456257,85193931763.8013
"RCP 8.5","2100",8393,"Beninese Exclusive Economic Zone","200NM","Benin","BEN","Africa","Benin","BEN","Africa",354,35400,46813757.7381506,192962731772.934
"RCP 8.5","2100",8394,"Congolese Exclusive Economic Zone","200NM","Republic of the Congo","COG","Africa","Republic of the Congo","COG","Africa",100,10000,18424280.6530848,61680297739.1329
"RCP 8.5","2100",8395,"Namibian Exclusive Economic Zone","200NM","Namibia","NAM","Africa","Namibia","NAM","Africa",4012,401200,634708383.52745,2390407702410.37
"RCP 8.5","2100",8396,"South African Exclusive Economic Zone","200NM","South Africa","ZAF","Africa","South Africa","ZAF","Africa",4234,423400,707805553.119239,3170514931852.44
"RCP 8.5","2100",8397,"Sao Tome and Principe Exclusive Economic Zone","200NM","Sao Tome and Principe","STP","Africa","Sao Tome and Principe","STP","Africa",1320,132000,174559774.616833,736327476391.549
"RCP 8.5","2100",8398,"Equatorial Guinean Exclusive Economic Zone","200NM","Equatorial Guinea","GNQ","Africa","Equatorial Guinea","GNQ","Africa",3043,304300,404012907.320305,1544390855725.81
"RCP 8.5","2100",8399,"Bouvet Exclusive Economic Zone","200NM","Bouvet","BVT","S Atlantic Ocean","Norway","NOR","Europe",3120,312000,620669494.671263,716733829283.946
"RCP 8.5","2100",8400,"Ghanaian Exclusive Economic Zone","200NM","Ghana","GHA","Africa","Ghana","GHA","Africa",2285,228500,302173549.242017,1188315347274.04
"RCP 8.5","2100",8401,"Clipperton Exclusive Economic Zone","200NM","Clipperton Island","CPT","Americas","France","FRA","Europe",4385,438500,797365468.713323,1696701461071.23
"RCP 8.5","2100",8402,"Bermudian Exclusive Economic Zone","200NM","Bermuda","BMU","Americas","United Kingdom","GBR","Europe",4518,451800,806052153.388585,1673611675278.44
"RCP 8.5","2100",8403,"Ecuadorian Exclusive Economic Zone (Galapagos)","200NM","Galapagos","ECU","Americas","Ecuador","ECU","Americas",8386,838600,1394137601.3146,5029702837288.98
"RCP 8.5","2100",8404,"Bahamas Exclusive Economic Zone","200NM","Bahamas","BHS","Americas","Bahamas","BHS","Americas",6127,612700,1095829229.63011,3321665329599.95
"RCP 8.5","2100",8405,"Turks and Caicos Exclusive Economic Zone","200NM","Turks and Caicos Islands","TCA","Americas","United Kingdom","GBR","Europe",734,73400,135234219.993643,316822438911.795
"RCP 8.5","2100",8406,"Cuban Exclusive Economic Zone","200NM","Cuba","CUB","Americas","Cuba","CUB","Americas",3383,338300,623293414.49386,2231482431137.58
"RCP 8.5","2100",8407,"Cayman Islands Exclusive Economic Zone","200NM","Cayman Islands","CYM","Americas","United Kingdom","GBR","Europe",1191,119100,219433182.57824,643755800086.513
"RCP 8.5","2100",8408,"Haitian Exclusive Economic Zone","200NM","Haiti","HTI","Americas","Haiti","HTI","Americas",967,96700,174576372.659203,701053338372.172
"RCP 8.5","2100",8409,"Dominican Republic Exclusive Economic Zone","200NM","Dominican Republic","DOM","Americas","Dominican Republic","DOM","Americas",2942,294200,539754068.03684,1834981247844.62
"RCP 8.5","2100",8411,"British Virgin Islands Exclusive Economic Zone","200NM","British Virgin Islands","VGB","Americas","United Kingdom","GBR","Europe",819,81900,150894858.548765,312085551164.458
"RCP 8.5","2100",8412,"Anguilla Exclusive Economic Zone","200NM","Anguilla","AIA","Americas","United Kingdom","GBR","Europe",900,90000,165818525.877763,329591375972.196
"RCP 8.5","2100",8413,"Saint Kitts and Nevis Exclusive Economic Zone","200NM","Saint Kitts and Nevis","KNA","Americas","Saint Kitts and Nevis","KNA","Americas",94,9400,17318823.8138997,63221486827.7449
"RCP 8.5","2100",8414,"Antigua and Barbuda Exclusive Economic Zone","200NM","Antigua and Barbuda","ATG","Americas","Antigua and Barbuda","ATG","Americas",1125,112500,207273157.347204,646878342461.245
"RCP 8.5","2100",8415,"Montserrat Exclusive Economic Zone","200NM","Montserrat","MSR","Americas","United Kingdom","GBR","Europe",73,7300,13449724.8767519,44348744957.887
"RCP 8.5","2100",8416,"Saint Lucia Exclusive Economic Zone","200NM","Saint Lucia","LCA","Americas","Saint Lucia","LCA","Americas",111,11100,20450951.5249242,75966229316.6775
"RCP 8.5","2100",8417,"Dominican Exclusive Economic Zone","200NM","Dominica","DMA","Americas","Dominica","DMA","Americas",208,20800,38322503.7584164,135490189568.116
"RCP 8.5","2100",8418,"Barbados Exclusive Economic Zone","200NM","Barbados","BRB","Americas","Barbados","BRB","Americas",1824,182400,336058879.112267,1016337388101.94
"RCP 8.5","2100",8420,"Trinidad and Tobago Exclusive Economic Zone","200NM","Trinidad and Tobago","TTO","Americas","Trinidad and Tobago","TTO","Americas",90,9000,16581852.5877763,54007616470.8196
"RCP 8.5","2100",8421,"Saint Vincent and the Grenadines Exclusive Economic Zone","200NM","Saint Vincent and the Grenadines","VCT","Americas","Saint Vincent and the Grenadines","VCT","Americas",62,6200,11423054.0049126,42426913988.3424
"RCP 8.5","2100",8423,"Panamanian Exclusive Economic Zone","200NM","Panama","PAN","Americas","Panama","PAN","Americas",3320,332000,611686117.682416,2106400954072.01
"RCP 8.5","2100",8424,"Costa Rican Exclusive Economic Zone","200NM","Costa Rica","CRI","Americas","Costa Rica","CRI","Americas",5848,584800,1077451932.5924,3441017145792.81
"RCP 8.5","2100",8425,"Nicaraguan Exclusive Economic Zone","200NM","Nicaragua","NIC","Americas","Nicaragua","NIC","Americas",1827,182700,332647946.42907,1201470552312.06
"RCP 8.5","2100",8426,"Colombian Exclusive Economic Zone","200NM","Colombia","COL","Americas","Colombia","COL","Americas",3974,397400,709169614.144304,2713033542475.88
"RCP 8.5","2100",8427,"Honduran Exclusive Economic Zone","200NM","Honduras","HND","Americas","Honduras","HND","Americas",1559,155900,286962326.90583,1031799387673.24
"RCP 8.5","2100",8428,"El Salvador Exclusive Economic Zone","200NM","El Salvador","SLV","Americas","El Salvador","SLV","Americas",955,95500,175781749.939609,603966858802.417
"RCP 8.5","2100",8429,"Mexican Exclusive Economic Zone","200NM","Mexico","MEX","Americas","Mexico","MEX","Americas",28308,2830800,5018320980.59816,17197300644839.7
"RCP 8.5","2100",8430,"Guatemalan Exclusive Economic Zone","200NM","Guatemala","GTM","Americas","Guatemala","GTM","Americas",1112,111200,204878000.862303,698894111097.238
"RCP 8.5","2100",8431,"Ecuadorian Exclusive Economic Zone","200NM","Ecuador","ECU","Americas","Ecuador","ECU","Americas",2156,215600,388380715.418243,1405396542592.65
"RCP 8.5","2100",8432,"Peruvian Exclusive Economic Zone","200NM","Peru","PER","Americas","Peru","PER","Americas",3698,369800,631019386.216283,2189097593968.58
"RCP 8.5","2100",8433,"Venezuelan Exclusive Economic Zone","200NM","Venezuela","VEN","Americas","Venezuela","VEN","Americas",393,39300,71373301.5001328,259672330402.645
"RCP 8.5","2100",8435,"Faeroe Exclusive Economic Zone","200NM","Faeroe","FRO","Europe","Denmark","DNK","Europe",2626,262600,522396824.681647,996913034651.054
"RCP 8.5","2100",8437,"Jan Mayen Exclusive Economic Zone","200NM","Jan Mayen","SJM","Europe","Norway","NOR","Europe",1832,183200,364444395.589024,534559452713.783
"RCP 8.5","2100",8438,"Greenlandic Exclusive Economic Zone","200NM","Greenland","GRL","Americas","Denmark","DNK","Europe",11763,1176300,2340010615.74247,4524566907015.52
"RCP 8.5","2100",8439,"Pitcairn Islands Exclusive Economic Zone","200NM","Pitcairn","PCN","Oceania","United Kingdom","GBR","Europe",7873,787300,1278197372.26374,3902143629649.67
"RCP 8.5","2100",8440,"French Polynesian Exclusive Economic Zone","200NM","French Polynesia","PYF","Oceania","France","FRA","Europe",47913,4791300,8549972091.82864,23593402840562.4
"RCP 8.5","2100",8441,"Kiribati Exclusive Economic Zone (Line Islands)","200NM","Line Group","KIR","Oceania","Kiribati","KIR","Oceania",16504,1650400,2838737551.66917,12074762661535.6
"RCP 8.5","2100",8442,"Jarvis Island Exclusive Economic Zone","200NM","Jarvis Island","UMI","Oceania","United States","USA","Americas",3259,325900,528740883.945891,1766604521998.38
"RCP 8.5","2100",8443,"Palmyra Atoll Exclusive Economic Zone","200NM","Palmyra Atoll","UMI","Oceania","United States","USA","Americas",3561,356100,602116294.539301,1654935843803.38
"RCP 8.5","2100",8444,"American Samoa Exclusive Economic Zone","200NM","American Samoa","ASM","Oceania","United States","USA","Americas",4063,406300,662906152.745665,1479968417070.38
"RCP 8.5","2100",8445,"Samoan Exclusive Economic Zone","200NM","Samoa","WSM","Oceania","Samoa","WSM","Oceania",1313,131300,220749187.056823,801931397020.247
"RCP 8.5","2100",8446,"Cook Islands Exclusive Economic Zone","200NM","Cook Islands","COK","Oceania","New Zealand","NZL","Oceania",18938,1893800,3418506101.86355,7306980887217.75
"RCP 8.5","2100",8447,"Niue Exclusive Economic Zone","200NM","Niue","NIU","Oceania","New Zealand","NZL","Oceania",3194,319400,492514142.216,1084234281027.23
"RCP 8.5","2100",8448,"Tongan Exclusive Economic Zone","200NM","Tonga","TON","Oceania","Tonga","TON","Oceania",6700,670000,951202262.747925,3528947020103.55
"RCP 8.5","2100",8449,"Tokelau Exclusive Economic Zone","200NM","Tokelau","TKL","Oceania","New Zealand","NZL","Oceania",3232,323200,595472750.707702,1509791559883.65
"RCP 8.5","2100",8450,"Kiribati Exclusive Economic Zone (Phoenix Islands)","200NM","Phoenix Group","KIR","Oceania","Kiribati","KIR","Oceania",7512,751200,1312809596.97824,5383942547333.94
"RCP 8.5","2100",8451,"Howland and Baker Islands Exclusive Economic Zone","200NM","Howland and Baker islands","UMI","Oceania","United States","USA","Americas",4369,436900,715736342.017973,2165526168203.44
"RCP 8.5","2100",8452,"Johnston Atoll Exclusive Economic Zone","200NM","Johnston Atoll","UMI","Oceania","United States","USA","Americas",4237,423700,780636771.271204,1196511231893.14
"RCP 8.5","2100",8453,"United States Exclusive Economic Zone (Hawaii)","200NM","Hawaii","USA","Americas","United States","USA","Americas",22778,2277800,3811505404.76852,9228224201729.01
"RCP 8.5","2100",8454,"Wallis and Futuna Exclusive Economic Zone","200NM","Wallis and Futuna","WLF","Oceania","France","FRA","Europe",2639,263900,406681684.098588,1030030229850.24
"RCP 8.5","2100",8455,"New Zealand Exclusive Economic Zone","200NM","New Zealand","NZL","Oceania","New Zealand","NZL","Oceania",36649,3664900,5887259017.02338,20658461305283.3
"RCP 8.5","2100",8456,"United States Exclusive Economic Zone","200NM","United States","USA","Americas","United States","USA","Americas",23765,2376500,3984716014.67126,11134201189802.4
"RCP 8.5","2100",8457,"Belizean Exclusive Economic Zone","200NM","Belize","BLZ","Americas","Belize","BLZ","Americas",344,34400,63379525.4466118,235996234695.577
"RCP 8.5","2100",8459,"Jamaican Exclusive Economic Zone","200NM","Jamaica","JAM","Americas","Jamaica","JAM","Americas",2454,245400,452131847.226702,1529492927461.68
"RCP 8.5","2100",8460,"Guyanese Exclusive Economic Zone","200NM","Guyana","GUY","Americas","Guyana","GUY","Americas",337,33700,62089825.8008959,195604553122.958
"RCP 8.5","2100",8461,"Surinamese Exclusive Economic Zone","200NM","Suriname","SUR","Americas","Suriname","SUR","Americas",387,38700,64613180.4718397,288075021370.199
"RCP 8.5","2100",8462,"French Guiana Exclusive Economic Zone","200NM","French Guiana","GUF","Americas","France","FRA","Europe",798,79800,144495462.406374,282442643405.286
"RCP 8.5","2100",8463,"United States Exclusive Economic Zone (Alaska)","200NM","Alaska","USA","Americas","United States","USA","Americas",27903,2790300,5509007091.64142,13230667288337.5
"RCP 8.5","2100",8464,"Brazilian Exclusive Economic Zone","200NM","Brazil","BRA","Americas","Brazil","BRA","Americas",23064,2306400,4116637149.4804,13565304543029.4
"RCP 8.5","2100",8465,"Chilean Exclusive Economic Zone","200NM","Chile","CHL","Americas","Chile","CHL","Americas",22674,2267400,3708822137.86489,16841062658550.4
"RCP 8.5","2100",8466,"Argentinean Exclusive Economic Zone","200NM","Argentina","ARG","Americas","Argentina","ARG","Americas",8583,858300,1465802736.34874,5317468858567.23
"RCP 8.5","2100",8467,"Uruguayan Exclusive Economic Zone","200NM","Uruguay","URY","Americas","Uruguay","URY","Americas",524,52400,85013876.4000144,329279568051.682
"RCP 8.5","2100",8469,"Iranian Exclusive Economic Zone","200NM","Iran","IRN","Asia","Iran","IRN","Asia",431,43100,79408649.6147956,297659591950.703
"RCP 8.5","2100",8471,"Guinea Bissau Exclusive Economic Zone","200NM","Guinea-Bissau","GNB","Africa","Guinea-Bissau","GNB","Africa",782,78200,116770984.424383,452619885490.539
"RCP 8.5","2100",8472,"Guinean Exclusive Economic Zone","200NM","Guinea","GIN","Africa","Guinea","GIN","Africa",1035,103500,136870732.370017,552912577755.374
"RCP 8.5","2100",8473,"Ivory Coast Exclusive Economic Zone","200NM","Ivory Coast","CIV","Africa","Ivory Coast","CIV","Africa",1735,173500,229440309.818337,814640916436.226
"RCP 8.5","2100",8474,"Nigerian Exclusive Economic Zone","200NM","Nigeria","NGA","Africa","Nigeria","NGA","Africa",1809,180900,239745573.962831,1007135198583.63
"RCP 8.5","2100",8475,"Cameroonian Exclusive Economic Zone","200NM","Cameroon","CMR","Africa","Cameroon","CMR","Africa",156,15600,23422274.9755183,94135955593.3835
"RCP 8.5","2100",8476,"Gabonese Exclusive Economic Zone","200NM","Gabon","GAB","Africa","Gabon","GAB","Africa",1647,164700,222975962.814036,867970320545.594
"RCP 8.5","2100",8477,"Democratic Republic of the Congo Exclusive Economic Zone","200NM","Democratic Republic of the Congo","COD","Africa","Democratic Republic of the Congo","COD","Africa",58,5800,10686082.7787892,33799090607.4171
"RCP 8.5","2100",8478,"Angolan Exclusive Economic Zone","200NM","Angola","AGO","Africa","Angola","AGO","Africa",3802,380200,615458577.830401,2193826893577.7
"RCP 8.5","2100",8479,"Tanzanian Exclusive Economic Zone","200NM","Tanzania","TZA","Africa","Tanzania","TZA","Africa",2187,218700,402939017.882965,1430370394096.92
"RCP 8.5","2100",8480,"Indian Exclusive Economic Zone","200NM","India","IND","Asia","India","IND","Asia",16496,1649600,2412433713.26662,9334379414818.12
"RCP 8.5","2100",8481,"Bangladeshi Exclusive Economic Zone","200NM","Bangladesh","BGD","Asia","Bangladesh","BGD","Asia",1124,112400,159280851.001248,632870542648.808
"RCP 8.5","2100",8482,"Myanmar Exclusive Economic Zone","200NM","Myanmar","MMR","Asia","Myanmar","MMR","Asia",4920,492000,645913661.831105,2790392430514.48
"RCP 8.5","2100",8483,"Malaysian Exclusive Economic Zone","200NM","Malaysia","MYS","Asia","Malaysia","MYS","Asia",3805,380500,574573546.929109,2185954643671.54
"RCP 8.5","2100",8484,"Vietnamese Exclusive Economic Zone","200NM","Vietnam","VNM","Asia","Vietnam","VNM","Asia",6724,672400,1090186235.53383,4069155178433.27
"RCP 8.5","2100",8485,"Singaporean Exclusive Economic Zone","200NM","Singapore","SGP","Asia","Singapore","SGP","Asia",7,700,925695.774483204,3868894840.88852
"RCP 8.5","2100",8486,"Chinese Exclusive Economic Zone","200NM","China","CHN","Asia","China","CHN","Asia",9173,917300,1380641639.25632,5242972257290.45
"RCP 8.5","2100",8487,"Japanese Exclusive Economic Zone","200NM","Japan","JPN","Asia","Japan","JPN","Asia",36963,3696300,6125912829.05843,16836596283849.5
"RCP 8.5","2100",8488,"Kiribati Exclusive Economic Zone (Gilbert Islands)","200NM","Gilbert Islands","KIR","Oceania","Kiribati","KIR","Oceania",10619,1061900,1884239877.98749,7444229839478.36
